reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,cleaned_content,sentiment
5fdd5896-902c-4819-b6d8-f0d7aec4d01e,Birhanu Kinfe,https://play-lh.googleusercontent.com/a-/ALV-UjV9Ng6DLLlasxMWIrcEXXM8QdA8p3da0NEIavO-k410WYahc8c4,Very polite and humble man. Comfortable ride.,5,13,0.44.03,2024-05-20T09:06:24,,,0.44.03,polite humble man comfortable ride,positive
ac4ea03a-f1e7-42c9-8607-1f32e16b170b,Lideya,https://play-lh.googleusercontent.com/a/ACg8ocJSz5oU30j31zNTO_WxYP_TJIL0uP9YOmS1SJ-YGwsjTdZEnQ=mo,Expensive,1,0,,2024-05-19T22:02:14,,,,expensive,negative
2c2bde62-2960-42b2-9396-d7f40a814509,Fisseha Abye,https://play-lh.googleusercontent.com/a-/ALV-UjUIJkirBoJBHx0XYvjqVYD5-5Iq85M5v0WYLCWvQWbYfPElFNQ,thank you,5,0,0.44.03,2024-05-17T10:00:27,,,0.44.03,thank,positive
b4f9dbe2-119a-4e12-aa55-59bba86e770b,Awas albeza husan,https://play-lh.googleusercontent.com/a/ACg8ocIgY_E2vDbEgPkF6DrnV8laqH7yRRRzVIZg8Yvpcw4FhZlcHg=mo,Anewr albeza husan,5,0,0.44.03,2024-05-14T21:04:02,,,0.44.03,anewr albeza husan,neutral
c0d23b54-c4c7-468f-b87c-d82b6bd004d8,Mercy Chu,https://play-lh.googleusercontent.com/a-/ALV-UjWgqlfOoSfu07hl__n2WTnPJXx9h0B7o642RoyQZxL9dIUoYo23,Drivers usually refuse to ride after you get in the car if its not short trip.,1,4,0.44.03,2024-05-13T11:07:06,,,0.44.03,drivers usually refuse ride get car short trip,negative
d670c26c-1f3f-48e4-93b7-90299447a5e4,Francis Evans,https://play-lh.googleusercontent.com/a-/ALV-UjWxeoI_9OLERoL2l__0nKTovM98mrp0ldykIlOpxG8RhZ-UNZo,"Good driver took a roundabout route, quite odd when there is a map right there in the app...",4,115,0.44.03,2024-05-12T21:26:24,,,0.44.03,good driver took roundabout route quite odd map right app,positive
b950bd0a-57ff-40a2-8532-192571064001,syntax barca,https://play-lh.googleusercontent.com/a-/ALV-UjXoIbq1dycE3CSeDUrVSyAfJcV6QuKXJiQJ1Xr0Sa7EGDx8yE_A,I try to use food delivery for the first time and it is my last.worest service i have ever seen.its shows the order has been placed in my side but when the driver arrived there is no order placed.on top of that a bunch of driver had to call me back to back to make sure.whorest app only for delivery thou.,1,1,,2024-05-12T20:04:03,,,,try use food delivery first time lastworest service ever seenits shows order placed side driver arrived order placedon top bunch driver call back back make surewhorest app delivery thou,negative
dd281b8d-f871-4397-bbf5-e36704b01dd9,Getu Tamirat,https://play-lh.googleusercontent.com/a-/ALV-UjUavxxtofk88qtj0WKot-wssEr8rTbddiHcWa7oPpDiIqKfhpZE,besties,5,0,0.44.03,2024-05-12T14:45:43,,,0.44.03,besties,positive
1fe0fbcd-99b8-4a3c-aa9c-eb97c4515148,yoyo buddy,https://play-lh.googleusercontent.com/a/ACg8ocKnYuqpK4pPD6bCppMiW8NcWLMKzFSmftnsAA4hL3YWnccfND0=mo,keep it up....! 🙏,3,0,0.44.03,2024-05-11T13:46:31,,,0.44.03,keep,negative
b0e72398-8053-4981-98c9-b306b82db49e,United Uniyed,https://play-lh.googleusercontent.com/a/ACg8ocI-oYueWo8UmDZe4L8Cllz7XQrGvpWM6UwG87Xsk6PqHQITlw=mo,"So, good technology",5,0,,2024-05-10T01:55:50,,,,good technology,positive
bd6a6d4e-e632-40e0-a852-f40af953f8ba,william nkuta,https://play-lh.googleusercontent.com/a-/ALV-UjVCeFrdCXoDWBbdOvZX2M45bzhC9pzoqGvT1gdez6gQWwew1qClLQ,"He showed up within 3 minutes of me placing my order, was polite, and had exact change.",5,0,0.44.03,2024-05-09T12:25:50,,,0.44.03,showed within 3 minutes placing order polite exact change,negative
31f94291-4963-43b4-9b00-a517d477c529,sunil sindhe,https://play-lh.googleusercontent.com/a/ACg8ocKOz_8sXL6dp72KsTMPZwBSHberYmF75ZIiBnVFr1d3YhBNSA=mo,good app. accurate,4,0,0.44.02,2024-05-08T19:51:03,,,0.44.02,good app accurate,positive
8d782bd3-e9b0-44e8-a4f8-02239d178f39,H W,https://play-lh.googleusercontent.com/a/ACg8ocIRhtjWlnzQr3w7M41pjws6TKgexqavG4vxL5dAjtijUE3ApA=mo,እጅግ በጣም ትሁት እና ደንበኛውን ተንከባክቦ መድረሻዬ ላይ አድርሶኛል መጀመሪያ ራይድን በመቀጠል ሾፌሩን ላመሰግን እወዳለሁ በርቱ ተበራቱ ነው የምለው።,5,0,0.44.02,2024-05-06T14:38:20,,,0.44.02,እጅግ በጣም ትሁት እና ደንበኛውን ተንከባክቦ መድረሻዬ ላይ አድርሶኛል መጀመሪያ ራይድን በመቀጠል ሾፌሩን ላመሰግን እወዳለሁ በርቱ ተበራቱ ነው የምለው,positive
06cd6498-be1c-4497-a878-ac56c1f5c64e,Amiin Hassan,https://play-lh.googleusercontent.com/a/ACg8ocI5k66Ubous0JHs1X-G6eUI2dlkkbJELqswQ-98Do5h3iJOvmw=mo,"On my last time i used Ride, I had a bad experience with the driver who was very rude. I was charged 220 birr. To my surprise, the driver showed me a fare of 330 birr, which I reluctantly paid. However, i immediately realized that I was cheated. I attempted to call the driver and requested for my money back, but initially, he promised to refund me later, but then refused to return my money. Disappointed by this inciden i called the center but they told me to chek the app before making a payment",1,23,0.44.02,2024-05-01T23:53:15,,,0.44.02,last time used ride bad experience driver rude charged 220 birr surprise driver showed fare 330 birr reluctantly paid however immediately realized cheated attempted call driver requested money back initially promised refund later refused return money disappointed inciden called center told chek app making payment,negative
777f5ddd-94f7-4570-b45f-32661a307a69,Mohammed Moniem,https://play-lh.googleusercontent.com/a/ACg8ocKAW5fU-agxSR4R1dhH8ndzIuUiONxhccXjHgN4UzNJmIP8hA=mo,excellent drive,5,0,0.44.02,2024-04-24T12:10:18,,,0.44.02,excellent drive,positive
4de512fe-bf30-4f14-9df4-60dffee031fd,esmael,https://play-lh.googleusercontent.com/a-/ALV-UjUCSyeWo4tbEMx0DMVhG4s0NeUwz6R1L6753hNwmCYiMqAb-FP2,great customer service,5,0,0.44.02,2024-04-24T11:55:55,,,0.44.02,great customer service,positive
6433459f-a8c0-4872-a0e1-da8401291643,sisay adugna,https://play-lh.googleusercontent.com/a/ACg8ocKbI2o5SPWUIXOYagGhuFgu-D3YnaCIb3a5_L0eMAOTnPYP2g=mo,ጥሩ ነው ተደስቻለሁ,4,0,0.43.07,2024-04-03T14:22:31,,,0.43.07,ጥሩ ነው ተደስቻለሁ,positive
dff9904c-f551-4244-8bbf-b2b906e68bf7,Zerayacob Getachew,https://play-lh.googleusercontent.com/a/ACg8ocKfk_lH-stNuglDHM1Xt34zGR6DvAHfQ9A0Glso5vGSuDjCzQ=mo,Better and good service,5,0,0.44.01,2024-04-02T13:20:35,,,0.44.01,better good service,neutral
6cea3e50-0cc9-4e43-bf35-6759097f5a17,Fmamo Wmamo,https://play-lh.googleusercontent.com/a/ACg8ocICcxMyaBpm7AZRNj3D_aDgjtkbrQo6WfgqWJlzN-fbBByHsg=mo,the best driver 👌,5,0,0.44.01,2024-04-02T06:49:17,,,0.44.01,best driver,positive
bbbd8f9a-e3ba-4f0c-9980-58e8b50ac71f,Frew Atiklt,https://play-lh.googleusercontent.com/a/ACg8ocLMahotlqqurqaZyILcbS4TQTvUF2nnFVRmk5rkYE-akNwDqQ=mo,Good experience,5,0,0.43.07,2024-03-27T13:12:37,,,0.43.07,good experience,positive
862b72f1-f5b3-4c98-b54c-8bfa0ae4f232,Temesgen Endalew,https://play-lh.googleusercontent.com/a-/ALV-UjXO1zjmGsTEs4yBnFE2oi8SVCXmUENNWE8ZUea-ZBz0tz6oHf0X,"The drivers seem unaware of the company-provided coupons, with some exhibiting confrontational behavior; one incident nearly escalated to physical harm. It's crucial for the company to ensure drivers are informed about coupon discounts and are trained in professional conduct. Moreover, drivers should be required to accept the terms of use within the app, emphasizing the importance of respecting customer needs. Additionally, the support phone response times are significantly delayed.",1,0,,2024-03-26T21:10:43,,,,drivers seem unaware companyprovided coupons exhibiting confrontational behavior one incident nearly escalated physical harm crucial company ensure drivers informed coupon discounts trained professional conduct moreover drivers required accept terms use within app emphasizing importance respecting customer needs additionally support phone response times significantly delayed,negative
9736925b-691b-4d92-b4ec-b4105cf0c173,Selamawit Tesfaye,https://play-lh.googleusercontent.com/a/ACg8ocKT0yrm89Qpw1QN6FIW-Ei_uXWa2BGmnFijj3Hoyl56v0toNA=mo,Reliable customer service.,4,0,0.44.01,2024-03-24T17:52:04,,,0.44.01,reliable customer service,positive
8043a2eb-e667-4e3d-a720-5dab594896b6,Dawit Worku,https://play-lh.googleusercontent.com/a-/ALV-UjXzMWLdkN-wms6AYMZEMO08-kMlxJgRiKBjP2Qd_lMMjej8V3wa,Tiktok,5,0,0.44.01,2024-03-23T18:44:03,,,0.44.01,tiktok,neutral
de76b6ee-344c-4728-accd-07f6bc82f29d,Abdulhakim Meftuh,https://play-lh.googleusercontent.com/a-/ALV-UjWv_NnrB198OjwVzHusYgZZk7LQe3eusw1RroeCLkMJqSkdcVjd,Your drivers start the journey before they arrive.,3,0,0.44.01,2024-03-19T16:03:27,,,0.44.01,drivers start journey arrive,positive
4d16125e-70c5-44f9-aaa2-28c76c58f8b3,Ddf CfFf,https://play-lh.googleusercontent.com/a/ACg8ocJEJnBzf09jEa2W0MWjKU_h21_fj2o53EX-kNK_WDVwU1ts9A=mo,it's a good app i recommend it,4,0,0.44.01,2024-03-17T22:06:59,,,0.44.01,good app recommend,positive
47b2ae00-846a-4975-b480-261dcff1b58b,Getachew Ermiyas,https://play-lh.googleusercontent.com/a-/ALV-UjXSpp7JMuzmYj3q78ApU_DN653yHqtQLFHY-mkLFWwmA6OrXlorrw,I invited more than 100 ride users when you reward me?,5,0,0.44.01,2024-03-17T11:04:59,,,0.44.01,invited 100 ride users reward,positive
e09b1d51-28b2-4d2a-be71-a9e442b5a5b8,Damtew Habtamu,https://play-lh.googleusercontent.com/a-/ALV-UjX1DXaFsbVVdx8OOgWgNUY-qroodyXABp4hWqx8ZqJuYiga5fP0,"University student, studying two degree! By management and civil engineering.",5,0,0.44.01,2024-03-17T11:02:25,,,0.44.01,university student studying two degree management civil engineering,positive
4406e5f0-f67a-46e1-908a-b85c047a382a,Ermias Asgdom,https://play-lh.googleusercontent.com/a-/ALV-UjXcqZJ_3sQ1dglEO3JQr3JlB1O3TkR3oxUaTYnbHlDmAwHjJlQ,Amazing,5,0,0.44.01,2024-03-17T10:54:51,,,0.44.01,amazing,positive
7eb3f2cf-9bc0-4acf-ac98-0c64a4672872,Lema Kebede,https://play-lh.googleusercontent.com/a-/ALV-UjV0iP-wt9cR8v4kY7Xh79_Vm1yUB0w5h9AMegULX27TnHQn9JW8,Its so very nice transportation in Ethiopia keep it up,5,1,0.44.01,2024-03-17T09:59:56,,,0.44.01,nice transportation ethiopia keep,positive
d9f8bdd3-b01b-4e01-9121-0ce5136f0ce9,Caterina Enrico,https://play-lh.googleusercontent.com/a-/ALV-UjVj2BzVnBqFcLIRMWKT5SHR7JXXqbiZaRDKp63-SEiWc1xaOtrE-w,"I have been using your application for more than 6 years.... But this time I had some problems that are forcing me to stop using it. Mainly because of the different drivers who do not respect your role regarding location and map and are not exposed to drive according to the passenger's will. In addition, they do not give change of payment and always have the excuse that they do not have change. Treating passengers properly should be the priority choice. Sincerely Caterina Enrico",5,284,0.44.01,2024-03-11T19:10:45,,,0.44.01,using application 6 years time problems forcing stop using mainly different drivers respect role regarding location map exposed drive according passengers addition give change payment always excuse change treating passengers properly priority choice sincerely caterina enrico,negative
a57ae0d4-a7b1-4e2d-87f4-df643e10a0b2,Nazrawi Haddish,https://play-lh.googleusercontent.com/a-/ALV-UjXMgbTlY6-8XXuer3_kRpvKfbRvafbs-nWVVI9RsVyXG0hh2XrfFA,it's very good,5,0,0.44.01,2024-03-11T18:58:22,,,0.44.01,good,positive
fd59cec6-ed02-4dfe-83b1-9a9c6d66fcc0,DAVID TEMPOFOSCO,https://play-lh.googleusercontent.com/a-/ALV-UjUZuw3FcGA2Ng9CoeI_zlspyEhWyhgFDsNa01AZ6v8vKxWbRp0,I don't recommend it,1,1,,2024-03-11T12:12:42,"Dear David, thank you for your comment as it helps us improve our service. could you provide us the reason to rate us one star only? Maybe if you have misunderstood our service, please feel free to email us at support@ride8294.com and we will be happy to assist you anytime. Thank you",2022-01-09 23:02:41,,dont recommend,positive
db1e302a-9eda-4902-9a52-d96e7fcf98a7,habtsh bade,https://play-lh.googleusercontent.com/a/ACg8ocKNorWs_QjIZYrCStb8b_JYfrPHykXeJr91Cf_fojoZiVgExQ=mo,take short wey to the destination,4,0,0.43.21,2024-03-11T07:03:19,,,0.43.21,take short wey destination,neutral
9c6263ce-93cd-4050-bb5b-23ed204f460d,Elesa mammy Imama,https://play-lh.googleusercontent.com/a/ACg8ocL4fQDLFLtPXsBlTKJZqe_s3CMx2MkdC2kbO3Jt1IsWVhY87w=mo,good gop,5,0,,2024-03-09T12:35:05,,,,good gop,positive
91639d73-5888-4e4d-b71e-b4418858d5b7,Yamral AJ,https://play-lh.googleusercontent.com/a/ACg8ocJ-QHRsrc88CC06ouEXAeDfZkt-tqw69ZyrmoRLDKiWYBcMIA=mo,He is the best driver ever,5,0,0.44.01,2024-03-09T12:06:12,,,0.44.01,best driver ever,positive
3f213c4b-955b-4e02-af90-39234916f713,Lielina Haile,https://play-lh.googleusercontent.com/a-/ALV-UjUe2PvTu16A4YZbWl7z3u70PGX44v7EL472AO94Ju4_YOovUjgt,To expensive compared to it's competitors and doesn't even measures against it's drivers cancelling because the distance isn't short.,1,18,0.44.01,2024-03-07T17:00:13,"Dear customer, we are fair as per the price of the market and maybe If you used a vehicle on the street who doesn't use our system, please email us to review your request. Support@ride8294.com",2024-03-10 23:06:19,0.44.01,expensive compared competitors doesnt even measures drivers cancelling distance isnt short,negative
013a6c17-5a89-4334-bac5-6b3eab09ac1c,Phil Gonzalez,https://play-lh.googleusercontent.com/a-/ALV-UjXjgtBl3PGlJSuJ4Zve_XDym-wlHkp8YThysejr7FZHg10mQ5CKaw,WhatsApp confirmation code not sending to US (+1) number. I can't sign up.,1,1,0.43.21,2024-03-03T10:09:02,Greetings' we only take local phone numbers as drivers need your local number for safety reasons.,2024-03-10 23:07:15,0.43.21,whatsapp confirmation code sending us 1 number cant sign,negative
ff6595f5-5bb2-4694-949f-590e1c584a1d,Selamu Amanuel Untiso,https://play-lh.googleusercontent.com/a-/ALV-UjUe-o09qn45sYsYghzh5mrBZeb6M6-Xlw4ZDaR7cfV4zhnI5ANMMw,a bit delay,4,0,0.43.21,2024-02-29T14:27:52,,,0.43.21,bit delay,negative
32ba3e9b-89a6-4329-939e-286cba226da0,Getachew Dhunfeta,https://play-lh.googleusercontent.com/a/ACg8ocLRd4jEnBLpcqgSD_EXm9oqswcg5H5Indrm46rg71x1QAFyuA=mo,Is too weak,2,0,0.43.21,2024-02-23T16:48:06,"Greetings, would you like to share areas to improve at support@ride8294.com?",2024-03-10 23:07:51,0.43.21,weak,negative
83c8a076-7485-4828-a5fb-ce5c4fecd146,Yisehak Abebe,https://play-lh.googleusercontent.com/a/ACg8ocJePH_k1hbeaX0LFz9ZtpZJ2di_gyAfdUHCNCpo0U4_pZvmEA=mo,why can't I remove my credit cards and debit cards from the ride app i can add cards but can't remove them it's weird and annoying,2,0,,2024-02-23T11:24:18,,,,cant remove credit cards debit cards ride app add cards cant remove weird annoying,negative
73bb3455-be30-4101-a2fb-a3df26740173,Anketse Birhanu,https://play-lh.googleusercontent.com/a-/ALV-UjW7zaqPmzkrk2DERPNe9CRH0vPYqu4IixV5zUFZHUHYCnxMuL0,Poor customer service that I have experienced ever. I was begging to receive a Trip Summary via my email for more than 10 days. And yet they are not responding to my request. Call center operators didn't respond properly for my request. They just forward the call to another line which is not working. I have send repeated emails though didn't get any reply from their side.,1,55,0.43.07,2024-02-21T13:24:50,"Dear valued customer- we apogize for the delay. Please email us at support@ride8294.com and will take care of you swiftly. In the mean time, please check your email for erecipt as our system automatically sends trip summary via email.",2024-02-22 11:13:34,0.43.07,poor customer service experienced ever begging receive trip summary via email 10 days yet responding request call center operators didnt respond properly request forward call another line working send repeated emails though didnt get reply side,negative
4b2ceeca-39d9-4e0c-be4c-7251634eb501,Chiesa Joseph,https://play-lh.googleusercontent.com/a-/ALV-UjWtI4qJB-EP9T5RU_4eOvyFsc4NQCsR7XGKrg1aaVwKnmySU58,he is best,5,0,0.43.21,2024-02-17T14:19:18,,,0.43.21,best,positive
72754fa1-dd89-4475-9d50-9734c6853fc7,Kira Ab (H/Gebriel),https://play-lh.googleusercontent.com/a-/ALV-UjUmdl-dywnv9GzCZOVPitwMKCziZVRxnkdw_XI-wW31a9b0ZGF4,good driver,5,0,0.43.21,2024-02-15T20:06:29,,,0.43.21,good driver,positive
e509cf85-8321-4be1-87b8-cb601254add2,Franz von Weizsäcker,https://play-lh.googleusercontent.com/a-/ALV-UjU26H3n3bjzs_vxipxCPp2jL_2l2Ih-HN9hkFM7iZ9AHp-5FAV3,Only works if you can describe the way to your location well. Drivers want to confirm the location by phone and don't trust the map. I often get drivers who cancel. That's why it's easier to call the number of a reliable driver who knows your location.,3,91,0.43.21,2024-02-08T17:51:29,"Dear Franz, we apologize for the inconvenience. If you are using our app, please confirm your exact location upon ordering and tell driver to follow the map to get to you. Usually due to network problem pickup locations are registered wrong and drivers are required to confirm before taking off. Please email us at support@ride8294.com for more help",2022-01-12 15:25:04,0.43.21,works describe way location well drivers want confirm location phone dont trust map often get drivers cancel thats easier call number reliable driver knows location,positive
a6f594c9-0520-4db9-96d0-c07593a5298f,e,https://play-lh.googleusercontent.com/a-/ALV-UjWfLeV2Y0kFr_g2il__XJM_C10J_9r1TR3r0TOOrWABHo7-b_0,"My online banking app sends me notifications each time I use this app because some drivers try to charge without providing service. Today another driver accepted my request which amounted to 176 etb, came to pick me up and when we arrived at the destination I saw that he cancelled the request by the time he picked me up and tried to charge me 300 etb instead. Most of their drivers don't know the city and don't know how to read a map and kept asking me the direction.",2,23,0.43.07,2024-02-07T17:04:40,Dear valued customer- we apogize for the mistake. Please email us at support@ride8294.com and will take care of you swiftly.,2024-02-22 11:16:26,0.43.07,online banking app sends notifications time use app drivers try charge without providing service today another driver accepted request amounted 176 etb came pick arrived destination saw cancelled request time picked tried charge 300 etb instead drivers dont know city dont know read map kept asking direction,negative
47ad7562-c062-43fc-8f5c-bca6a8dc39ca,Jonathan Gebrehiwet,https://play-lh.googleusercontent.com/a-/ALV-UjUO5Hl8Si4C5rp_wx4LyBM23hFCoufRUGDdeHWl25r0vt-TdQQ,Its very very good app,5,0,,2024-02-06T18:59:07,,,,good app,positive
6d2fd150-3d04-4b3d-8099-5c70fd344b2e,Simachew 2000,https://play-lh.googleusercontent.com/a-/ALV-UjV5OZNLSj-aYsengBCt1ItOZwglm4VEI_cZeAv4LLOzJw9opYOP,I need receit,5,0,0.43.07,2024-01-31T15:21:41,,,0.43.07,need receit,neutral
c335de54-7b0c-4e5b-8be9-cd358e29a4a1,DANIEL NGEMERA,https://play-lh.googleusercontent.com/a-/ALV-UjV2uSAQGMBSfhaKt5OEXKqS7rr0J3kuZzghn2JjjBORjAkmD3Pwgw,Great ride,5,0,0.43.07,2024-01-28T16:34:09,,,0.43.07,great ride,positive
817bf2e6-5b3c-4189-9a31-1b301de8be60,Taddy Teklu,https://play-lh.googleusercontent.com/a/ACg8ocIJI-O7UPHetaUSUooZlWc4W8kPwNU4iahp18weCmI8WMXC6A=mo,Your,4,0,,2024-01-28T09:13:26,,,,,neutral
2cc7809c-4b50-4a99-9cc3-e4b5f3a0f781,Mello Man,https://play-lh.googleusercontent.com/a-/ALV-UjXWrW80-YJQIh7dW8CN5um0ksJDY7-7vnasgzHTNYD-15p_pcs,ለሹፌሩ እና ለኛበቅርበት እንዲጠራ ማድረግ አለባቹ ...ችግራቹ እሱ ብቻ ነው።,5,0,0.43.07,2024-01-24T19:46:20,,,0.43.07,ለሹፌሩ እና ለኛበቅርበት እንዲጠራ ማድረግ አለባቹ ችግራቹ እሱ ብቻ ነው,positive
7581bc6f-c5b0-468f-9e64-f42825c4bd09,Senit Abreha,https://play-lh.googleusercontent.com/a/ACg8ocIWTZpqYfeTEqDhL6XylMfzsXmaA1Fo_Lg1phEKzUSx84j72Q=mo,Overpriced compared to other ride hailing apps in the city and the drivers are rude and always trying to scam.,1,0,,2024-01-24T17:16:58,,,,overpriced compared ride hailing apps city drivers rude always trying scam,negative
fbe710e1-5b3b-476e-92b8-eada8d5a1707,Endris A Mohammed,https://play-lh.googleusercontent.com/a-/ALV-UjXcq2ZJuMmsX2lP55m69kCEp1np3utY_6-lklEZpUJqhEdWc30m,nice clean very help full caind driver thank you for servese,4,0,0.43.07,2024-01-18T10:38:44,,,0.43.07,nice clean help full caind driver thank servese,positive
25982f64-5c93-4bfb-a0f8-6c6dc6ef52ba,bm19ha gez,https://play-lh.googleusercontent.com/a/ACg8ocLZdJ-iMrkJz8QfUZ24-vjXhgBw6QDEfcJKIpUbKmERIOgiZw=mo,Done,5,0,0.32.06-BOOM,2024-01-13T22:16:46,,,0.32.06-BOOM,done,positive
785b09b3-b1c6-46ee-a0c4-4baae884d64e,abcd Efg,https://play-lh.googleusercontent.com/a/ACg8ocJJtKuligorx1VaFYyRjN6K6D_RsCE-b5rr_lOMlC6HP7BxVQ=mo,safe,5,0,0.43.07,2024-01-07T17:49:12,,,0.43.07,safe,positive
4b19d537-c831-4602-8922-7d29349c0d55,Salem Mekuria,https://play-lh.googleusercontent.com/a-/ALV-UjVjBpaPUuFHIt4T7iV5vizD7SCvcMHz-gJEaVRssUNZ7v-reahG,nice person,5,0,0.43.07,2024-01-03T16:15:06,,,0.43.07,nice person,positive
83c900fc-03df-4eff-9cae-668660d71372,Guenther Gross,https://play-lh.googleusercontent.com/a/ACg8ocJ46emkSC5H8o4CIacZGVOx29dP4odb73oLXJ96cEQuX9_Tj0Du=mo,Great Driver and service.,5,0,0.43.07,2024-01-02T17:43:29,,,0.43.07,great driver service,positive
2be85bba-e279-48f2-b631-efb983000320,Yohannes Atakelti (Johnny),https://play-lh.googleusercontent.com/a-/ALV-UjUj4lv12vDGyFEWjtn6M8wHadP1S4vzfB-PYHV_wwLgUOTYllQ,"First I have to call just for a driver to get hear (why not use location), second drivers r so annoying and can respect boundaries 3rd it's too expensive compared to other similar service apps",1,0,,2023-12-29T10:31:21,Dear valued customer- we apogize for the delay. Please email us at support@ride8294.com and will take care of you swiftly.,2024-02-22 11:18:28,,first call driver get hear use location second drivers r annoying respect boundaries 3rd expensive compared similar service apps,neutral
021c47b1-c529-4023-9800-a252d53cf363,Simphiwe Zaukana,https://play-lh.googleusercontent.com/a-/ALV-UjWa4ArSfEtBx_nd4e34eeAfQWoAXQCPpnThHZUJ_qxVZfzMoXQf,Drivers take too long,3,0,0.43.07,2023-12-28T19:01:29,Dear valued customer- we apogize for the delay. We have fixed the issue you raised. Please email us for more help at support@ride8294.com and will take care of you swiftly.,2024-02-22 11:19:40,0.43.07,drivers take long,neutral
c28cec9a-30b3-4928-b498-00f54c740b50,Aldric KWA,https://play-lh.googleusercontent.com/a-/ALV-UjXrxrj5SUe_edFhBOA7Th-BVttPHYkiNG28-CegJGANJ7HvvM_H,Ponctual drivers,5,0,0.43.07,2023-12-28T14:05:25,,,0.43.07,ponctual drivers,positive
76597f5d-5c0a-4745-a81c-581840c53f0b,Zewdu Megra,https://play-lh.googleusercontent.com/a/ACg8ocLEeLDJNGmOVFYSprL0A5OP1s6b6CWy-l1wUdFZhEwuMvFibaw=mo,I love RIDE.Ride is the Perfect and perfect campany.,5,0,0.43.07,2023-12-23T22:18:08,,,0.43.07,love rideride perfect perfect campany,positive
4ae8e055-2061-4357-8577-b6264be8d4c5,Yitbarek Habtamu,https://play-lh.googleusercontent.com/a/ACg8ocINreGGCuzbzbBEk3CkX_lquPA2obyjrOHeF0eobz20P5CtZ-c=mo,ዋጋ ቀነስን ብላችሁ አትዋሹ,3,0,0.43.02,2023-12-22T06:46:14,Dear valued customer- we apogize for the delay. We have indeed applied a discount and can be verified on our app. Please email us for more help at support@ride8294.com and will take care of you swiftly.,2024-02-22 11:20:40,0.43.02,ዋጋ ቀነስን ብላችሁ አትዋሹ,positive
458a133a-96fc-491f-8862-6c5ccaf5c031,Ene Hamdi,https://play-lh.googleusercontent.com/a-/ALV-UjXDG3JVVQxqK53vginMAgDpwhvTB_SltWlkeAeq2wvhoEJ6ORympw,excellent and smooth,4,0,0.43.07,2023-12-17T19:30:37,,,0.43.07,excellent smooth,positive
40565586-5a99-44de-8060-9a36f6388833,Selamawit Alemu,https://play-lh.googleusercontent.com/a/ACg8ocIWx3_nYQSUlks8rxFLbjv5lMZXQiNlMz-4k_mKNWcyXDL1zQ=mo,👍👍👍,5,0,0.43.02,2023-12-17T17:08:07,,,0.43.02,,neutral
db9c083d-4805-418e-b49e-960edc7bfd97,Jared Tes,https://play-lh.googleusercontent.com/a/ACg8ocISgdf3Gks2RZKnJp8wRWKab8cmQkTeErq_qmnOS4dJd4uu3EY=mo,"he was helpful, and I enjoyed the ride",5,0,0.43.07,2023-12-16T20:33:52,,,0.43.07,helpful enjoyed ride,positive
58b40710-8c2a-47d7-a9f7-4cbd52b669ca,Asaye Alemayehu,https://play-lh.googleusercontent.com/a-/ALV-UjXx7xprU8nv4l_jT8h6-vLbShfRTcbTpCQ9W_WtyD4HqoA5-CU,your company have a problem on issue of recipient for payments.,4,0,0.43.07,2023-12-12T15:48:44,,,0.43.07,company problem issue recipient payments,negative
79210beb-6d42-4ff0-9f83-ec64bf9f3b7e,Bahiru Asfaw,https://play-lh.googleusercontent.com/a-/ALV-UjURWayvuCtZs-vQZPMkdTcE_UkeFeP7vFYpDhO94TzlSpVKwtpX,Good service 👍,5,0,0.42.01,2023-12-11T11:30:01,,,0.42.01,good service,positive
126dd298-e0ac-47f2-9bb6-5f9b7bcb7986,Fekert Abishu,https://play-lh.googleusercontent.com/a-/ALV-UjUoGUebOuEb_lxryPTKQ_kQFStJFpKMpzL_hOnaHahe3wguUfo,"Just the perfect company, I really love this app to, it's very useful and simple for everyone to use it, thanks for serving us👏🏼👏🏼👏🏼",5,24,0.43.07,2023-12-05T09:59:52,,,0.43.07,perfect company really love app useful simple everyone use thanks serving us,positive
3b901b4c-33df-45fb-ba1c-b4025cec5cc9,Henok Menge,https://play-lh.googleusercontent.com/a/ACg8ocLwNgusUQDMX0Kp2whksBv_kl72nj5cIlIHQtPRvWMQl1fumQ=mo,"FazzZ1 z1, z Z1",1,0,0.43.07,2023-12-03T23:29:01,,,0.43.07,fazzz1 z1 z z1,positive
e8ef7dfe-3db2-4e89-98a2-0be2eee5731d,aklilu simanesew,https://play-lh.googleusercontent.com/a-/ALV-UjUu6r0UjPVTY1W7eyB_DLwuapGCnihzMX0DWdf9LwtASPfucv7P,Fantastic!!!,5,0,0.43.07,2023-12-02T18:57:58,,,0.43.07,fantastic,positive
29d45815-d06e-4895-b94e-72b77e048082,Yenu Ambisa Edosa,https://play-lh.googleusercontent.com/a/ACg8ocJTfOAQDoZa1-Lk8aoDHvpdLOK2ny-39SFY-cCzYjhINtUcvg=mo,Its good app from othera,5,0,,2023-12-01T21:39:38,,,,good app othera,positive
